,x,y,z
0,0.0,0.0,0.0
1,0.06342193484306335,-0.046585023403167725,-0.048448593598411804
2,0.1107933521270752,-0.11991530656814575,-0.06880749506931139
3,0.15548241138458252,-0.17577874660491943,-0.0832570467708571
4,0.1928257942199707,-0.2154531478881836,-0.09326068801860643
5,0.03904193639755249,-0.23374637961387634,-0.04234984261970354
6,0.022830694913864136,-0.33510059118270874,-0.07748889667968584
7,0.012176841497421265,-0.39995017647743225,-0.09313993645887209
8,-0.0011119246482849121,-0.4586681127548218,-0.10074015451650453
9,6.249547004699707e-05,-0.21161484718322754,-0.033827354442880875
10,-0.006158202886581421,-0.24300077557563782,-0.07254308207015825
11,0.014416247606277466,-0.16064125299453735,-0.06784730894546342
12,0.020372629165649414,-0.1429263949394226,-0.05421862868647409
13,-0.03704488277435303,-0.1822412610054016,-0.03323539463858438
14,-0.0409354567527771,-0.20000088214874268,-0.0825253699539168
15,-0.010990351438522339,-0.12249869108200073,-0.06924165530185533
16,-0.0010779500007629395,-0.11676084995269775,-0.04703820986728502
17,-0.07006508111953735,-0.14960390329360962,-0.03643007693867517
18,-0.07368528842926025,-0.1657581329345703,-0.06704890472869707
19,-0.04431575536727905,-0.11402064561843872,-0.05482101557831598
20,-0.03461897373199463,-0.09717130661010742,-0.038075619619892365
