,x,y,z
0,0.0,0.0,0.0
1,0.06953305006027222,-0.01522153615951538,-0.027374439737399392
2,0.13324028253555298,-0.07183259725570679,-0.045374042219122224
3,0.18294531106948853,-0.11171305179595947,-0.0637277540328105
4,0.22415608167648315,-0.1298341155052185,-0.08146544811745482
5,0.09181386232376099,-0.21437925100326538,-0.03706167531629401
6,0.10283231735229492,-0.31618446111679077,-0.06467614588757353
7,0.1087380051612854,-0.38026732206344604,-0.07862611380835371
8,0.112643301486969,-0.43383508920669556,-0.0884237465025981
9,0.046084582805633545,-0.2293713390827179,-0.03816729677339392
10,0.0672910213470459,-0.20921039581298828,-0.07986088362952071
11,0.06161564588546753,-0.13560408353805542,-0.08486371753235655
12,0.051511943340301514,-0.11040854454040527,-0.07983818916102248
13,0.002461075782775879,-0.21843969821929932,-0.04203417418022948
14,0.026401549577713013,-0.17923086881637573,-0.08357527372856932
15,0.026260167360305786,-0.11609184741973877,-0.07496981588621932
16,0.021802693605422974,-0.10349184274673462,-0.06003337991853552
17,-0.03830847144126892,-0.19807219505310059,-0.04847452310343581
18,-0.01615041494369507,-0.16196930408477783,-0.07459923145790892
19,-0.007989704608917236,-0.11318033933639526,-0.06748694447298842
20,-0.006946474313735962,-0.1037185788154602,-0.05566705656667548
