,x,y,z
0,0.0,0.0,0.0
1,0.0726976990699768,-0.019970953464508057,-0.027043194274938287
2,0.13596832752227783,-0.0842592716217041,-0.03695929492596406
3,0.1851525902748108,-0.12677669525146484,-0.04646448488119859
4,0.2234383225440979,-0.14315682649612427,-0.05569519172195214
5,0.07113766670227051,-0.22554081678390503,-0.010550787437296094
6,0.07424211502075195,-0.3256773352622986,-0.02931626583222169
7,0.07873290777206421,-0.3895210176706314,-0.04052041168097276
8,0.07948958873748779,-0.4440506100654602,-0.04953931341651696
9,0.03211730718612671,-0.22216740250587463,-0.011531505498624028
10,0.05806457996368408,-0.2855371832847595,-0.05133571172837037
11,0.06227928400039673,-0.19416365027427673,-0.05960774863842744
12,0.05149012804031372,-0.14568576216697693,-0.05333933676365632
13,-0.006108582019805908,-0.20734325051307678,-0.01641580532077569
14,0.01773124933242798,-0.25601726770401,-0.06399716133955735
15,0.02525275945663452,-0.16598835587501526,-0.05647780443314332
16,0.014992475509643555,-0.13176509737968445,-0.03694959799531716
17,-0.047364771366119385,-0.1851273775100708,-0.022574101339614572
18,-0.02278733253479004,-0.23173388838768005,-0.0555281683314206
19,-0.009190678596496582,-0.16861489415168762,-0.04618926788452882
20,-0.015044808387756348,-0.13743194937705994,-0.030822167869246186
