,x,y,z
0,0.0,0.0,0.0
1,0.10502660274505615,-0.03180396556854248,-0.041182764769416735
2,0.1810033917427063,-0.09419417381286621,-0.08527290910564034
3,0.2086438536643982,-0.16010701656341553,-0.13321698546491234
4,0.16695481538772583,-0.17965197563171387,-0.1727663958080825
5,0.15730279684066772,-0.33872681856155396,-0.05639903709374039
6,0.23499470949172974,-0.41368716955184937,-0.14060249269090264
7,0.2657519578933716,-0.3184785842895508,-0.18305193722329705
8,0.2616453170776367,-0.2247663140296936,-0.19709307789884178
9,0.07790669798851013,-0.35630202293395996,-0.06996934950433342
10,0.1540745496749878,-0.2967306971549988,-0.14995514690957634
11,0.14266562461853027,-0.16650313138961792,-0.16475910782895653
12,0.1163170337677002,-0.14599692821502686,-0.15831955611787407
13,0.008272349834442139,-0.3241809010505676,-0.0928665408500251
14,0.07855838537216187,-0.19838953018188477,-0.16068006396375267
15,0.07031789422035217,-0.10394066572189331,-0.15283378303132622
16,0.049476802349090576,-0.1136009693145752,-0.1326450043924865
17,-0.04689580202102661,-0.2691833972930908,-0.12085561543784706
18,0.008316069841384888,-0.15152299404144287,-0.15545601487241356
19,0.019243568181991577,-0.08801531791687012,-0.14442495346150963
20,0.010604530572891235,-0.10336589813232422,-0.12609403669915764
