,x,y,z
0,0.0,0.0,0.0
1,0.0901956558227539,-0.007444202899932861,-0.022548103015623155
2,0.17069178819656372,-0.07184743881225586,-0.03376964783271319
3,0.20162516832351685,-0.15241670608520508,-0.04937576061089999
4,0.16558301448822021,-0.20397543907165527,-0.06103753229578501
5,0.16229814291000366,-0.2701783776283264,0.003700221879654464
6,0.20556926727294922,-0.386991024017334,-0.031209257673225466
7,0.20587950944900513,-0.3257686197757721,-0.05913709035118586
8,0.1850377321243286,-0.2677767276763916,-0.07142569800814158
9,0.11879569292068481,-0.2938510775566101,-0.0024707862266666325
10,0.16380631923675537,-0.42221803963184357,-0.0313471064527846
11,0.16055679321289062,-0.3390815854072571,-0.047244067545733515
12,0.13964009284973145,-0.27854737639427185,-0.050716991778216425
13,0.07253122329711914,-0.30801287293434143,-0.014947254452607694
14,0.11013233661651611,-0.42720818519592285,-0.038625757451853815
15,0.10972601175308228,-0.35185691714286804,-0.03629446333249575
16,0.08771097660064697,-0.29051172733306885,-0.027436976562938753
17,0.020556509494781494,-0.3130638301372528,-0.031174239944419924
18,0.05846041440963745,-0.40817010402679443,-0.04322890868385798
19,0.06502169370651245,-0.36227715015411377,-0.03387948056658274
20,0.04950445890426636,-0.3129679262638092,-0.02291236935158736
