,x,y,z
0,0.0,0.0,0.0
1,0.033256009221076965,-0.13676226139068604,-0.004285565136925129
2,0.12382674217224121,-0.23243290185928345,-0.021196302517310528
3,0.221109539270401,-0.25592315196990967,-0.036622966199175266
4,0.28999611735343933,-0.2387825846672058,-0.05069589477683678
5,0.12753602862358093,-0.25970137119293213,-0.06691962715889588
6,0.2662736177444458,-0.3454247713088989,-0.09346757319475785
7,0.34628525376319885,-0.3830975890159607,-0.10045501825119629
8,0.4088391959667206,-0.40942373871803284,-0.10382239010836258
9,0.1534828245639801,-0.1609606146812439,-0.07941466805245057
10,0.28781217336654663,-0.22161215543746948,-0.11860703912283554
11,0.24779248237609863,-0.2011357545852661,-0.11113623765017167
12,0.19432567059993744,-0.1755772829055786,-0.09631318089272156
13,0.17622606456279755,-0.06383615732192993,-0.08768285301233902
14,0.28575995564460754,-0.13251018524169922,-0.10853307184483185
15,0.24922499060630798,-0.1217159628868103,-0.07758798685576096
16,0.20749178528785706,-0.10327911376953125,-0.050593963383690266
17,0.19427038729190826,0.019659817218780518,-0.09629204359556809
18,0.2808418571949005,-0.052982449531555176,-0.0939920419147171
19,0.25471118092536926,-0.05893731117248535,-0.06286034968401566
20,0.2234247475862503,-0.047050654888153076,-0.03857340153957978
