,x,y,z
0,0.0,0.0,0.0
1,0.08175700902938843,-0.008494794368743896,-0.036931340411797464
2,0.15298789739608765,-0.09077441692352295,-0.049083755180731714
3,0.1725395917892456,-0.1894664168357849,-0.061982055023804605
4,0.1928919553756714,-0.26453930139541626,-0.07098556013454527
5,0.16438573598861694,-0.18851405382156372,-0.017339463174835146
6,0.23794859647750854,-0.26182693243026733,-0.05176834093083471
7,0.28537970781326294,-0.31007835268974304,-0.06926087738622755
8,0.3238992691040039,-0.35416877269744873,-0.07628309430231184
9,0.12267345190048218,-0.22537881135940552,-0.020330219358697832
10,0.18783050775527954,-0.3268049657344818,-0.0666335791503343
11,0.23315423727035522,-0.39573729038238525,-0.08913756610502332
12,0.2693362832069397,-0.45025989413261414,-0.09465626330722898
13,0.07437402009963989,-0.24194854497909546,-0.0291696123932752
14,0.12232816219329834,-0.23627156019210815,-0.09299783857215971
15,0.09924119710922241,-0.14533382654190063,-0.09425493778337568
16,0.07689350843429565,-0.08463859558105469,-0.07259995938886732
17,0.02635440230369568,-0.24247077107429504,-0.040625323370591104
18,0.07708907127380371,-0.21994060277938843,-0.083863650277749
19,0.061238884925842285,-0.14784318208694458,-0.07698844076742262
20,0.04008495807647705,-0.10391616821289062,-0.05821474345077604
