,x,y,z
0,0.0,0.0,0.0
1,0.06815940141677856,-0.02907460927963257,-0.028789127880315846
2,0.11234700679779053,-0.11321276426315308,-0.04106852475700862
3,0.10025829076766968,-0.19607609510421753,-0.05337347526250369
4,0.09502941370010376,-0.2605533003807068,-0.06315831158457286
5,0.0942121148109436,-0.21669769287109375,-0.03010870952306277
6,0.13138067722320557,-0.28455519676208496,-0.06734821263847834
7,0.15955930948257446,-0.3276808559894562,-0.08781667862234599
8,0.1870274543762207,-0.36837124824523926,-0.09799420152006633
9,0.04219675064086914,-0.2411854863166809,-0.033685599157195156
10,0.061270058155059814,-0.27958184480667114,-0.08066894922552592
11,0.07615339756011963,-0.3309469223022461,-0.10218891564903743
12,0.0908927321434021,-0.38038867712020874,-0.10805574122963435
13,-0.008450329303741455,-0.23720723390579224,-0.04122047189770228
14,0.02050614356994629,-0.17657780647277832,-0.09474305872021205
15,0.03474467992782593,-0.09628105163574219,-0.0985067791133929
16,0.045621395111083984,-0.04721856117248535,-0.08442123297749049
17,-0.052059441804885864,-0.2067750096321106,-0.05164558876452929
18,-0.02024555206298828,-0.13198035955429077,-0.08870256010590083
19,-0.0050356388092041016,-0.0759357213973999,-0.09125141862926966
20,0.005478173494338989,-0.05225259065628052,-0.08194425765572078
