,x,y,z
0,0.0,0.0,0.0
1,0.06639140844345093,-0.025350987911224365,-0.0258875861668173
2,0.1093679666519165,-0.09506398439407349,-0.043657207851964586
3,0.11869150400161743,-0.15986669063568115,-0.059894280498582475
4,0.1354902982711792,-0.20368939638137817,-0.07117231002982294
5,0.10297805070877075,-0.22669744491577148,-0.034951461469489686
6,0.1362384557723999,-0.20782813429832458,-0.08334404042895471
7,0.12238168716430664,-0.12776651978492737,-0.1084760408752743
8,0.10515999794006348,-0.06923246383666992,-0.1178282108062092
9,0.052851080894470215,-0.2526489198207855,-0.03994053787525331
10,0.09711360931396484,-0.23617979884147644,-0.09066064468558466
11,0.09323906898498535,-0.14855512976646423,-0.10052608511384165
12,0.0852617621421814,-0.0746864378452301,-0.09282988867695963
13,0.004243910312652588,-0.24410295486450195,-0.050368269895869844
14,0.03879183530807495,-0.15483301877975464,-0.09803639910157358
15,0.049763619899749756,-0.06243246793746948,-0.09814248791869318
16,0.05788612365722656,-0.0034789443016052246,-0.08390493503745233
17,-0.0370020866394043,-0.20984980463981628,-0.06335569730933344
18,-0.00020325183868408203,-0.11350396275520325,-0.09598982146914636
19,0.020024895668029785,-0.044259846210479736,-0.09925190172131693
20,0.035308897495269775,-0.007894158363342285,-0.09177622011836206
