,x,y,z
0,0.0,0.0,0.0
1,0.05053684115409851,-0.05288052558898926,-0.025510480446229167
2,0.06464475393295288,-0.1384924352169037,-0.03620041516185779
3,0.021508485078811646,-0.2120753824710846,-0.04607181605459232
4,-0.00783538818359375,-0.2656266987323761,-0.052185170171270556
5,0.07137665152549744,-0.1921539604663849,-0.004253830579528994
6,0.07300525903701782,-0.25135189294815063,-0.03855470549822826
7,0.05752655863761902,-0.20463407039642334,-0.06024797615171451
8,0.05126398801803589,-0.15716278553009033,-0.07005340960384387
9,0.03170132637023926,-0.19515731930732727,-0.006182541423896737
10,0.041472285985946655,-0.28818216919898987,-0.046119514671573825
11,0.02979069948196411,-0.23127418756484985,-0.06187429260970134
12,0.027252674102783203,-0.17103764414787292,-0.06063591670752544
13,-0.006766796112060547,-0.18696793913841248,-0.013680448574433512
14,-0.001036614179611206,-0.24253183603286743,-0.05598774534226436
15,0.003491431474685669,-0.1707301139831543,-0.05818936583162326
16,0.012339234352111816,-0.11927017569541931,-0.04683040809393901
17,-0.04479634761810303,-0.16668623685836792,-0.022813457814464755
18,-0.032842785120010376,-0.18034765124320984,-0.05649271961809177
19,-0.019852250814437866,-0.1218310296535492,-0.05754304659129161
20,-0.005632877349853516,-0.08623450994491577,-0.0495196281051733
