,x,y,z
0,0.0,0.0,0.0
1,0.06892818212509155,-0.004036933183670044,-0.007917364319894205
2,0.10509958863258362,-0.004932999610900879,-0.05099753589007605
3,0.12637212872505188,-0.016506880521774292,-0.09463410005542983
4,0.16085639595985413,-0.03761333227157593,-0.13812841401073683
5,0.11379709839820862,-0.08898961544036865,-0.10699728057358016
6,0.14918214082717896,-0.08958888053894043,-0.17900958583328475
7,0.18651336431503296,-0.08687004446983337,-0.22308559641811598
8,0.22019344568252563,-0.07583898305892944,-0.24849298522445906
9,0.07731068134307861,-0.09575572609901428,-0.12803165540668715
10,0.1175646185874939,0.005818039178848267,-0.19428236708614577
11,0.1278630793094635,0.07815062999725342,-0.19084674046013106
12,0.1390589475631714,0.12203270196914673,-0.18177282736274947
13,0.03864768147468567,-0.07539042830467224,-0.1483073376176094
14,0.06918525695800781,0.023103177547454834,-0.18668019697639693
15,0.05388087034225464,0.024700284004211426,-0.14080066904995192
16,0.04039090871810913,0.0027442872524261475,-0.10718139932129134
17,0.004922360181808472,-0.04817962646484375,-0.17189586088630904
18,0.02491927146911621,0.03026503324508667,-0.19336558804485549
19,0.014593392610549927,0.03090500831604004,-0.16387674138519515
20,0.002181112766265869,0.006790757179260254,-0.13874891326400984
