,x,y,z
0,0.0,0.0,0.0
1,0.11053696274757385,-0.041841983795166016,0.06796113915947899
2,0.17036795616149902,-0.10673356056213379,0.10520218827036842
3,0.22235578298568726,-0.14644229412078857,0.11795261271504387
4,0.27143430709838867,-0.18413108587265015,0.12871417172459587
5,0.09482520818710327,-0.27310001850128174,0.17057086296586021
6,0.13232332468032837,-0.35910338163375854,0.20236022539643272
7,0.1762620210647583,-0.399914026260376,0.20266556509045586
8,0.21486681699752808,-0.42052799463272095,0.1965340948870562
9,0.07020223140716553,-0.2913137972354889,0.11989515044001564
10,0.11294734477996826,-0.39901602268218994,0.1430031038096331
11,0.17036768794059753,-0.4353278577327728,0.1272199279835604
12,0.22015178203582764,-0.4297069311141968,0.11225799985436424
13,0.05166894197463989,-0.30121442675590515,0.06396587707308754
14,0.09980475902557373,-0.4093811511993408,0.07666857309845909
15,0.16455698013305664,-0.4369073510169983,0.0625817752650164
16,0.21676379442214966,-0.4363674819469452,0.04879232637790665
17,0.04502224922180176,-0.296989381313324,0.00947981842068657
18,0.10031095147132874,-0.3896745443344116,0.012699831763484326
19,0.1535738706588745,-0.42019137740135193,0.007635158973016587
20,0.2022603452205658,-0.4329698383808136,0.001095337813922015
