,x,y,z
0,0.0,0.0,0.0
1,0.06730791926383972,-0.03410625457763672,-0.029073632480816514
2,0.12148773670196533,-0.1239691972732544,-0.03961116557033506
3,0.13134419918060303,-0.21193015575408936,-0.05227354277880636
4,0.10330474376678467,-0.2743464708328247,-0.058717579739408166
5,0.12312877178192139,-0.24465489387512207,-0.0021833350604936186
6,0.15577679872512817,-0.3076680898666382,-0.04357368235500303
7,0.1443290114402771,-0.2608877420425415,-0.06260421608598676
8,0.13717487454414368,-0.21588242053985596,-0.06341860924871412
9,0.07691881060600281,-0.2627038359642029,-0.006692093955592782
10,0.10501310229301453,-0.33969295024871826,-0.06157720943005529
11,0.09730410575866699,-0.275407612323761,-0.08133186881454435
12,0.09548601508140564,-0.23218631744384766,-0.07587228451879469
13,0.02658882737159729,-0.26777905225753784,-0.019275481971220643
14,0.04652675986289978,-0.2992675304412842,-0.0790998536816403
15,0.04568156599998474,-0.2009454369544983,-0.08866750930459943
16,0.042057573795318604,-0.13304144144058228,-0.0713287789097592
17,-0.022875607013702393,-0.2690719962120056,-0.03338901807578054
18,-0.0186539888381958,-0.37837737798690796,-0.06254443262727705
19,-0.014532625675201416,-0.4476954936981201,-0.06702532355697599
20,-0.0065174400806427,-0.5152792036533356,-0.06011582274945226
