,x,y,z
0,0.0,0.0,0.0
1,0.08130383491516113,-0.0004166066646575928,-0.007796949221329896
2,0.16006380319595337,0.05899393558502197,-0.03284903520582816
3,0.20266765356063843,0.1439705491065979,-0.05627643221853873
4,0.22767359018325806,0.20953428745269775,-0.0788193037533631
5,0.18183302879333496,0.03463023900985718,-0.08548194074867865
6,0.25146031379699707,0.17796820402145386,-0.12451952600716254
7,0.28559553623199463,0.26419776678085327,-0.14185061955689093
8,0.3134254217147827,0.33128732442855835,-0.15150956714390418
9,0.13173478841781616,0.05932384729385376,-0.10047778392075202
10,0.18495577573776245,0.23184239864349365,-0.14447964632748267
11,0.15877753496170044,0.20566892623901367,-0.13665293061970374
12,0.13997215032577515,0.15170329809188843,-0.12602122032879493
13,0.08082199096679688,0.0949440598487854,-0.11282177919386527
14,0.12864738702774048,0.24472570419311523,-0.14232464039562842
15,0.10550367832183838,0.21029973030090332,-0.1135543649816384
16,0.09247112274169922,0.16150760650634766,-0.09033027196167609
17,0.03358680009841919,0.131824791431427,-0.12579706216095587
18,0.07860231399536133,0.24652516841888428,-0.13336306715248725
19,0.06432467699050903,0.2168535590171814,-0.10747794711826941
20,0.05301058292388916,0.17109662294387817,-0.08833445513485572
