,x,y,z
0,0.0,0.0,0.0
1,0.10189682245254517,0.1261538863182068,0.03449087628672487
2,0.1758822202682495,0.186928391456604,0.033218715726832215
3,0.22072505950927734,0.24384230375289917,0.016624009623626534
4,0.25396019220352173,0.29520654678344727,0.0010247177355608983
5,0.265811562538147,-0.034375905990600586,0.03528193423102266
6,0.3388597369194031,0.08844023942947388,0.006472545597205226
7,0.3293624520301819,0.18154138326644897,-0.02184217384507292
8,0.30784738063812256,0.24907457828521729,-0.04005746132185095
9,0.25569450855255127,-0.05235084891319275,-0.004759574853380855
10,0.34552496671676636,0.0987815260887146,-0.039085708171626266
11,0.3304708003997803,0.20009392499923706,-0.06542040741493338
12,0.29651904106140137,0.26540350914001465,-0.07813344484617346
13,0.2336634397506714,-0.03766047954559326,-0.044902532905837234
14,0.3188721537590027,0.09646540880203247,-0.07263845539142721
15,0.3100537061691284,0.1985388994216919,-0.08133514559318655
16,0.2832311987876892,0.2614977955818176,-0.08119495546867483
17,0.20533686876296997,0.003647446632385254,-0.08359131550838583
18,0.27519094944000244,0.09697002172470093,-0.10112744903614157
19,0.28995180130004883,0.16860145330429077,-0.10203557795335882
20,0.2892369031906128,0.2235201597213745,-0.0987295541768276
