,x,y,z
0,0.0,0.0,0.0
1,0.05037856101989746,-0.0577736496925354,-0.01440082350444527
2,0.09017401933670044,-0.14140388369560242,-0.02099019894075127
3,0.12573343515396118,-0.20171529054641724,-0.03203285718035431
4,0.1575680375099182,-0.23857274651527405,-0.0401413650221798
5,0.02697145938873291,-0.2018612027168274,0.0056045549020495855
6,0.035685956478118896,-0.26628637313842773,-0.02438232535195084
7,0.0394706130027771,-0.21287521719932556,-0.04025691607665749
8,0.04069799184799194,-0.16352033615112305,-0.041494073808905796
9,-0.005667150020599365,-0.1924879550933838,6.726796283373915e-05
10,0.0030369162559509277,-0.2553243637084961,-0.04032279411029549
11,0.011162340641021729,-0.18474945425987244,-0.05482803517651291
12,0.017185747623443604,-0.12695729732513428,-0.04990409919690819
13,-0.03839588165283203,-0.17803385853767395,-0.010979361363467888
14,-0.024921894073486328,-0.21489083766937256,-0.048026273489711
15,-0.01332920789718628,-0.14712294936180115,-0.049619378984687046
16,-0.006845712661743164,-0.09638237953186035,-0.03399751940440865
17,-0.07133674621582031,-0.1622106432914734,-0.023582948834416584
18,-0.08637997508049011,-0.2371307611465454,-0.03778148675036164
19,-0.09031364321708679,-0.2859429121017456,-0.036015375048634723
20,-0.09169915318489075,-0.3302012085914612,-0.027397905007717327
