,x,y,z
0,0.0,0.0,0.0
1,0.04409968852996826,-0.0625687837600708,-0.01686043435736906
2,0.07208603620529175,-0.14796847105026245,-0.021136883218133562
3,0.09080445766448975,-0.21568602323532104,-0.029131542463147753
4,0.10269951820373535,-0.26999443769454956,-0.033269842658484094
5,0.012056887149810791,-0.2062065303325653,0.01118529817060221
6,0.008540809154510498,-0.26514706015586853,-0.019716696385586374
7,0.01595860719680786,-0.21608972549438477,-0.035989759061777704
8,0.02445840835571289,-0.1675439476966858,-0.036461883727753275
9,-0.020604372024536133,-0.1904790997505188,0.008402008991396315
10,-0.023204803466796875,-0.24607187509536743,-0.03446355232998144
11,-0.009056687355041504,-0.1794539988040924,-0.051130862478458994
12,0.0048250555992126465,-0.1264634132385254,-0.046463487241709345
13,-0.05249369144439697,-0.16904222965240479,-0.0006873723262117437
14,-0.04945272207260132,-0.20120388269424438,-0.041399677787268274
15,-0.03222602605819702,-0.13663983345031738,-0.04621357614203703
16,-0.01896524429321289,-0.08941340446472168,-0.03141522550984632
17,-0.08431732654571533,-0.14740341901779175,-0.011163376774931066
18,-0.10658839344978333,-0.21789562702178955,-0.029694957230532282
19,-0.1177380383014679,-0.2656753659248352,-0.03182929897710096
20,-0.12575721740722656,-0.31052911281585693,-0.024725663978898638
