,x,y,z
0,0.0,0.0,0.0
1,0.07411810755729675,-0.07365959882736206,-0.04010316390028379
2,0.09327462315559387,-0.22015851736068726,-0.05208666283121488
3,0.07244393229484558,-0.329115629196167,-0.06389955836763761
4,0.0640232264995575,-0.4215271472930908,-0.06451085615387342
5,0.07124850153923035,-0.3281814157962799,-0.009667190121916747
6,0.10237142443656921,-0.4147087335586548,-0.07563373106947324
7,0.10620090365409851,-0.3344017267227173,-0.10535492408504865
8,0.0927673876285553,-0.2646028399467468,-0.11199203539123914
9,0.011299192905426025,-0.32906386256217957,-0.010015720831660246
10,0.029737800359725952,-0.39124369621276855,-0.07953405785789869
11,0.051646411418914795,-0.27588143944740295,-0.0896777253173866
12,0.06117925047874451,-0.2126569151878357,-0.0762606527232208
13,-0.04330021142959595,-0.303943008184433,-0.02323689531019113
14,-0.004293978214263916,-0.2879505753517151,-0.09446020829906843
15,0.02065780758857727,-0.16952431201934814,-0.08726523477068326
16,0.024235516786575317,-0.12300097942352295,-0.06031372058620832
17,-0.09021157026290894,-0.26360654830932617,-0.040453885080722785
18,-0.038503438234329224,-0.22197163105010986,-0.08226302671661756
19,-0.022609680891036987,-0.1496201753616333,-0.08053084123363874
20,-0.029231369495391846,-0.13784641027450562,-0.06650240379801176
