,x,y,z
0,0.0,0.0,0.0
1,0.07534024119377136,-0.0002714395523071289,-0.03388611995001156
2,0.14406022429466248,-0.03947257995605469,-0.05577260651011784
3,0.1359669268131256,-0.08949291706085205,-0.0756735543193372
4,0.09131446480751038,-0.12602496147155762,-0.09847417123933155
5,0.17079058289527893,-0.23870849609375,-0.0521243924679311
6,0.25168755650520325,-0.3252723217010498,-0.085213434177831
7,0.3076646029949188,-0.3781834840774536,-0.1074808651985677
8,0.35107359290122986,-0.4302491545677185,-0.12212176271100361
9,0.1172928512096405,-0.26770827174186707,-0.06479309149403889
10,0.17259809374809265,-0.3936271667480469,-0.09488818444629032
11,0.21090570092201233,-0.47813236713409424,-0.12373347975631077
12,0.2357778251171112,-0.5507759749889374,-0.14330745138545353
13,0.06122562289237976,-0.25035786628723145,-0.07975198723693211
14,0.08417811989784241,-0.31304728984832764,-0.12665665544886906
15,0.114830881357193,-0.37146127223968506,-0.16973682143111546
16,0.13562867045402527,-0.42406120896339417,-0.197041023749307
17,0.008141785860061646,-0.20204681158065796,-0.09571170457024891
18,0.06171056628227234,-0.16764545440673828,-0.14287889398951847
19,0.08300969004631042,-0.10182750225067139,-0.16356256999392826
20,0.08930662274360657,-0.04833954572677612,-0.17532502509970982
