,x,y,z
0,0.0,0.0,0.0
1,0.05979639291763306,-0.05490964651107788,-0.03178980871314252
2,0.09043395519256592,-0.16245371103286743,-0.03541634529108251
3,0.04274594783782959,-0.22903090715408325,-0.03318332805508817
4,-0.015553534030914307,-0.26195794343948364,-0.03160467668647016
5,0.07672721147537231,-0.29095572233200073,-0.01876899711066926
6,0.1124039888381958,-0.4083079695701599,-0.02941841929430211
7,0.1337537169456482,-0.4795217216014862,-0.03717976733321393
8,0.14786165952682495,-0.546441376209259,-0.043285138152782565
9,0.024357855319976807,-0.2972038984298706,-0.022267152734343654
10,0.03217893838882446,-0.4382629692554474,-0.030587014921252376
11,0.03349268436431885,-0.5265414416790009,-0.044373038403932696
12,0.032717227935791016,-0.6006592214107513,-0.05339424236888135
13,-0.02001124620437622,-0.27274006605148315,-0.029698324568812495
14,-0.029650241136550903,-0.3813837766647339,-0.06017006113404477
15,-0.031008005142211914,-0.46557027101516724,-0.09352623596066678
16,-0.0353054404258728,-0.5415306091308594,-0.1151892982351228
17,-0.055244773626327515,-0.22360330820083618,-0.03826501517767156
18,-0.02935713529586792,-0.25967228412628174,-0.07535520865792478
19,-0.0078008174896240234,-0.19939684867858887,-0.08660265728110517
20,0.0009417533874511719,-0.13908714056015015,-0.09130947216624463
