,x,y,z
0,0.0,0.0,0.0
1,0.10150852799415588,-0.03446006774902344,-0.022646546037890403
2,0.18032434582710266,-0.13295775651931763,-0.0374681722838659
3,0.18941518664360046,-0.24736759066581726,-0.05494616893122384
4,0.14865806698799133,-0.32741254568099976,-0.06332950261423775
5,0.16990235447883606,-0.2936408817768097,0.0037183618172775823
6,0.2308289110660553,-0.3495258688926697,-0.04088466209361741
7,0.20283541083335876,-0.2468496859073639,-0.061622455390192954
8,0.17361077666282654,-0.23152706027030945,-0.07184243914673516
9,0.11228683590888977,-0.3185569643974304,-0.00893578086981961
10,0.17571797966957092,-0.36818748712539673,-0.05405121636579224
11,0.15161332488059998,-0.24828222393989563,-0.0633931007702131
12,0.12503132224082947,-0.2559420168399811,-0.060919288219906775
13,0.053225427865982056,-0.31806856393814087,-0.02920461227188298
14,0.11326363682746887,-0.34022003412246704,-0.084314353438117
15,0.10048964619636536,-0.21896061301231384,-0.07294392553160378
16,0.0724543035030365,-0.22335946559906006,-0.05338383433411309
17,-0.0030870139598846436,-0.3033682703971863,-0.050312325032450644
18,0.06497332453727722,-0.31004899740219116,-0.08429948207924554
19,0.06056550145149231,-0.22433051466941833,-0.06773818251679131
20,0.02924826741218567,-0.22053176164627075,-0.04790113461206147
