,x,y,z
0,0.0,0.0,0.0
1,0.05338770151138306,0.022435545921325684,-0.12970337589447922
2,0.07009541988372803,-0.009898126125335693,-0.20291090329354233
3,-0.01247289776802063,-0.04150199890136719,-0.24985339065258927
4,-0.10364329814910889,-0.06338554620742798,-0.28282714207833237
5,0.0523642897605896,-0.2606235146522522,-0.17828990836804337
6,-0.013927072286605835,-0.19842606782913208,-0.26238772590821213
7,0.006689280271530151,-0.1127464771270752,-0.2937545212096495
8,0.025654643774032593,-0.11399012804031372,-0.3089801104850096
9,-0.01896992325782776,-0.27523523569107056,-0.14481452425187058
10,-0.08562275767326355,-0.1857163906097412,-0.22999890466397233
11,-0.04504677653312683,-0.09018367528915405,-0.24124045987790055
12,-0.018847256898880005,-0.11297881603240967,-0.2388439657277388
13,-0.07899796962738037,-0.24676430225372314,-0.12169856150811142
14,-0.1303999423980713,-0.14225471019744873,-0.19516423662369675
15,-0.08640393614768982,-0.05906486511230469,-0.17717802842324204
16,-0.05909743905067444,-0.0853314995765686,-0.15579827447598404
17,-0.13020750880241394,-0.20373687148094177,-0.10964992960160203
18,-0.1542033851146698,-0.1082034707069397,-0.15881003757183976
19,-0.11544966697692871,-0.05593907833099365,-0.15550856610005326
20,-0.09150883555412292,-0.08129781484603882,-0.14523974378769822
