,x,y,z
0,0.0,0.0,0.0
1,0.029193758964538574,-0.09862041473388672,-0.02727880918956771
2,0.005463719367980957,-0.21604827046394348,-0.039547834858069564
3,-0.032303690910339355,-0.26914507150650024,-0.05525081263459697
4,-0.08375662565231323,-0.26144352555274963,-0.0666308890429832
5,-0.09583073854446411,-0.2886410355567932,-0.014680070183942462
6,-0.13053864240646362,-0.4105893224477768,-0.04176059396542087
7,-0.15250489115715027,-0.4821559190750122,-0.05908388303197398
8,-0.17627036571502686,-0.5436881184577942,-0.07140481130755916
9,-0.1386653482913971,-0.2400231659412384,-0.02688021244085803
10,-0.24384582042694092,-0.32644858956336975,-0.07213692025817409
11,-0.29527825117111206,-0.3891400843858719,-0.0995380397287704
12,-0.3407333642244339,-0.4430818259716034,-0.11159516529716029
13,-0.15322038531303406,-0.17913538217544556,-0.042173702582488204
14,-0.16883140802383423,-0.27855372428894043,-0.10682515458739772
15,-0.09900295734405518,-0.24428805708885193,-0.11426839636243358
16,-0.06217828392982483,-0.20727869868278503,-0.10053051666892543
17,-0.14200100302696228,-0.12286895513534546,-0.059171770080695296
18,-0.10496130585670471,-0.19632592797279358,-0.11041567133344188
19,-0.052583396434783936,-0.16701292991638184,-0.11310367690003886
20,-0.02832937240600586,-0.13296735286712646,-0.10285867409385219
