,x,y,z
0,0.0,0.0,0.0
1,0.08136153221130371,-0.007938086986541748,-0.023983537312460612
2,0.15005910396575928,-0.09879577159881592,-0.02794097280116148
3,0.18253600597381592,-0.1799626350402832,-0.03187374500544138
4,0.20923346281051636,-0.2387140393257141,-0.027494172658634852
5,0.13581430912017822,-0.21023452281951904,-0.0015882132340721
6,0.17152327299118042,-0.2568168640136719,-0.03426549686105318
7,0.151617169380188,-0.17309969663619995,-0.042503946553779315
8,0.13378453254699707,-0.15745866298675537,-0.04279878837974138
9,0.0948057770729065,-0.22612982988357544,-0.002893055649337839
10,0.13004297018051147,-0.24846798181533813,-0.03908389909179277
11,0.10806804895401001,-0.15192008018493652,-0.04154416276128359
12,0.09130799770355225,-0.158683180809021,-0.03411196274669237
13,0.05066382884979248,-0.22831803560256958,-0.011258609685910415
14,0.08384150266647339,-0.23501712083816528,-0.054098618309808444
15,0.06835925579071045,-0.14283829927444458,-0.04344770414741106
16,0.052989035844802856,-0.15024876594543457,-0.02565997755141325
17,0.0064230263233184814,-0.2220190167427063,-0.02102118087918825
18,0.040487200021743774,-0.2136378288269043,-0.04727816684157915
19,0.035133570432662964,-0.14887875318527222,-0.037461978476358126
20,0.017441868782043457,-0.15041875839233398,-0.02322011915953226
